state,date,sex,ethnicity,abs
W.P. Labuan,1/1/2010,male,chinese,33
W.P. Labuan,1/1/2011,male,chinese,24
W.P. Labuan,1/1/2012,male,chinese,36
W.P. Labuan,1/1/2013,male,chinese,30
W.P. Labuan,1/1/2014,male,chinese,32
W.P. Labuan,1/1/2015,male,chinese,22
W.P. Labuan,1/1/2016,male,chinese,27
W.P. Labuan,1/1/2017,male,chinese,34
W.P. Labuan,1/1/2018,male,chinese,41
W.P. Labuan,1/1/2019,male,chinese,36
W.P. Labuan,1/1/2020,male,chinese,34
W.P. Labuan,1/1/2021,male,chinese,52
W.P. Labuan,1/1/2022,male,chinese,51
W.P. Labuan,1/1/2000,female,chinese,19
W.P. Labuan,1/1/2001,female,chinese,13
W.P. Labuan,1/1/2002,female,chinese,24
W.P. Labuan,1/1/2003,female,chinese,21
W.P. Labuan,1/1/2004,female,chinese,15
W.P. Labuan,1/1/2005,female,chinese,18
W.P. Labuan,1/1/2006,female,chinese,23
W.P. Labuan,1/1/2007,female,chinese,22
W.P. Labuan,1/1/2008,female,chinese,11
W.P. Labuan,1/1/2009,female,chinese,26
W.P. Labuan,1/1/2010,female,chinese,12
W.P. Labuan,1/1/2011,female,chinese,21
W.P. Labuan,1/1/2012,female,chinese,24
W.P. Labuan,1/1/2013,female,chinese,18
W.P. Labuan,1/1/2014,female,chinese,30
W.P. Labuan,1/1/2015,female,chinese,23
W.P. Labuan,1/1/2016,female,chinese,23
W.P. Labuan,1/1/2017,female,chinese,25
W.P. Labuan,1/1/2018,female,chinese,25
W.P. Labuan,1/1/2019,female,chinese,27
W.P. Labuan,1/1/2020,female,chinese,38
W.P. Labuan,1/1/2021,female,chinese,41
W.P. Labuan,1/1/2022,female,chinese,28
W.P. Putrajaya,1/1/2010,male,chinese,1
W.P. Putrajaya,1/1/2011,male,chinese,0
W.P. Putrajaya,1/1/2012,male,chinese,0
W.P. Putrajaya,1/1/2013,male,chinese,1
W.P. Putrajaya,1/1/2014,male,chinese,3
W.P. Putrajaya,1/1/2015,male,chinese,1
W.P. Putrajaya,1/1/2016,male,chinese,0
W.P. Putrajaya,1/1/2017,male,chinese,2
W.P. Putrajaya,1/1/2018,male,chinese,2
W.P. Putrajaya,1/1/2019,male,chinese,2
W.P. Putrajaya,1/1/2020,male,chinese,2
W.P. Putrajaya,1/1/2021,male,chinese,2
W.P. Putrajaya,1/1/2022,male,chinese,1
W.P. Putrajaya,1/1/2010,female,chinese,1
W.P. Putrajaya,1/1/2011,female,chinese,3
W.P. Putrajaya,1/1/2012,female,chinese,1
W.P. Putrajaya,1/1/2013,female,chinese,5
W.P. Putrajaya,1/1/2014,female,chinese,3
W.P. Putrajaya,1/1/2015,female,chinese,3
W.P. Putrajaya,1/1/2016,female,chinese,3
W.P. Putrajaya,1/1/2017,female,chinese,0
W.P. Putrajaya,1/1/2018,female,chinese,0
W.P. Putrajaya,1/1/2019,female,chinese,0
W.P. Putrajaya,1/1/2020,female,chinese,2
W.P. Putrajaya,1/1/2021,female,chinese,2
W.P. Putrajaya,1/1/2022,female,chinese,3
Johor,1/1/2000,both,indian,808
Johor,1/1/2001,both,indian,827
Johor,1/1/2002,both,indian,881
Johor,1/1/2003,both,indian,947
Johor,1/1/2004,both,indian,965
Johor,1/1/2005,both,indian,1000
Johor,1/1/2006,both,indian,1093
Johor,1/1/2007,both,indian,1101
Johor,1/1/2008,both,indian,1143
Johor,1/1/2009,both,indian,1166
Johor,1/1/2010,both,indian,1218
Johor,1/1/2011,both,indian,1273
Johor,1/1/2012,both,indian,1264
Johor,1/1/2013,both,indian,1372
Johor,1/1/2014,both,indian,1390
Johor,1/1/2015,both,indian,1478
Johor,1/1/2016,both,indian,1550
Johor,1/1/2017,both,indian,1658
Johor,1/1/2018,both,indian,1708
Johor,1/1/2019,both,indian,1835
Johor,1/1/2020,both,indian,1574
Johor,1/1/2021,both,indian,2059
Johor,1/1/2022,both,indian,1912
Kedah,1/1/2000,both,indian,646
Kedah,1/1/2001,both,indian,628
Kedah,1/1/2002,both,indian,756
Kedah,1/1/2003,both,indian,682
Kedah,1/1/2004,both,indian,717
Kedah,1/1/2005,both,indian,697
Kedah,1/1/2006,both,indian,736
Kedah,1/1/2007,both,indian,754
Kedah,1/1/2008,both,indian,776
Kedah,1/1/2009,both,indian,714
Kedah,1/1/2010,both,indian,829
Kedah,1/1/2011,both,indian,841
Kedah,1/1/2012,both,indian,936
Kedah,1/1/2013,both,indian,876
Kedah,1/1/2014,both,indian,939
Kedah,1/1/2015,both,indian,962
Kedah,1/1/2016,both,indian,946
Kedah,1/1/2017,both,indian,964
Kedah,1/1/2018,both,indian,999
Kedah,1/1/2019,both,indian,1070
Kedah,1/1/2020,both,indian,969
Kedah,1/1/2021,both,indian,1448
Kedah,1/1/2022,both,indian,1167
Kelantan,1/1/2000,both,indian,32
Kelantan,1/1/2001,both,indian,29
Kelantan,1/1/2002,both,indian,27
Kelantan,1/1/2003,both,indian,24
Kelantan,1/1/2004,both,indian,24
Kelantan,1/1/2005,both,indian,24
Kelantan,1/1/2006,both,indian,31
Kelantan,1/1/2007,both,indian,22
Kelantan,1/1/2008,both,indian,32
Kelantan,1/1/2009,both,indian,31
Kelantan,1/1/2010,both,indian,28
Kelantan,1/1/2011,both,indian,19
Kelantan,1/1/2012,both,indian,35
Kelantan,1/1/2013,both,indian,24
Kelantan,1/1/2014,both,indian,23
Kelantan,1/1/2015,both,indian,26
Kelantan,1/1/2016,both,indian,24
Kelantan,1/1/2017,both,indian,36
Kelantan,1/1/2018,both,indian,27
Kelantan,1/1/2019,both,indian,31
Kelantan,1/1/2020,both,indian,21
Kelantan,1/1/2021,both,indian,40
Kelantan,1/1/2022,both,indian,36
Melaka,1/1/2000,both,indian,264
Melaka,1/1/2001,both,indian,260
Melaka,1/1/2002,both,indian,263
Melaka,1/1/2003,both,indian,282
Melaka,1/1/2004,both,indian,278
Melaka,1/1/2005,both,indian,269
Melaka,1/1/2006,both,indian,271
Melaka,1/1/2007,both,indian,269
Melaka,1/1/2008,both,indian,306
Melaka,1/1/2009,both,indian,312
Melaka,1/1/2010,both,indian,299
Melaka,1/1/2011,both,indian,336
Melaka,1/1/2012,both,indian,342
Melaka,1/1/2013,both,indian,353
Melaka,1/1/2014,both,indian,338
Melaka,1/1/2015,both,indian,339
Melaka,1/1/2016,both,indian,377
Melaka,1/1/2017,both,indian,406
Melaka,1/1/2018,both,indian,401
Melaka,1/1/2019,both,indian,384
Melaka,1/1/2020,both,indian,402
Melaka,1/1/2021,both,indian,502
Melaka,1/1/2022,both,indian,503
Negeri Sembilan,1/1/2000,both,indian,785
Negeri Sembilan,1/1/2001,both,indian,717
Negeri Sembilan,1/1/2002,both,indian,774
Negeri Sembilan,1/1/2003,both,indian,816
Negeri Sembilan,1/1/2004,both,indian,876
Negeri Sembilan,1/1/2005,both,indian,819
Negeri Sembilan,1/1/2006,both,indian,830
Negeri Sembilan,1/1/2007,both,indian,834
Negeri Sembilan,1/1/2008,both,indian,888
Negeri Sembilan,1/1/2009,both,indian,907
Negeri Sembilan,1/1/2010,both,indian,936
Negeri Sembilan,1/1/2011,both,indian,940
Negeri Sembilan,1/1/2012,both,indian,960
Negeri Sembilan,1/1/2013,both,indian,1075
Negeri Sembilan,1/1/2014,both,indian,1055
Negeri Sembilan,1/1/2015,both,indian,1070
Negeri Sembilan,1/1/2016,both,indian,1153
Negeri Sembilan,1/1/2017,both,indian,1168
Negeri Sembilan,1/1/2018,both,indian,1215
Negeri Sembilan,1/1/2019,both,indian,1127
Negeri Sembilan,1/1/2020,both,indian,1129
Negeri Sembilan,1/1/2021,both,indian,1545
Negeri Sembilan,1/1/2022,both,indian,1371
Pahang,1/1/2000,both,indian,273
Pahang,1/1/2001,both,indian,273
Pahang,1/1/2002,both,indian,331
Pahang,1/1/2003,both,indian,308
Pahang,1/1/2004,both,indian,336
Pahang,1/1/2005,both,indian,306
Pahang,1/1/2006,both,indian,288
Pahang,1/1/2007,both,indian,322
Pahang,1/1/2008,both,indian,307
Pahang,1/1/2009,both,indian,336
Pahang,1/1/2010,both,indian,350
Pahang,1/1/2011,both,indian,338
Pahang,1/1/2012,both,indian,353
Pahang,1/1/2013,both,indian,383
Pahang,1/1/2014,both,indian,396
Pahang,1/1/2015,both,indian,376
Pahang,1/1/2016,both,indian,398
Pahang,1/1/2017,both,indian,426
Pahang,1/1/2018,both,indian,407
Pahang,1/1/2019,both,indian,407
Pahang,1/1/2020,both,indian,360
Pahang,1/1/2021,both,indian,507
Pahang,1/1/2022,both,indian,465
Perak,1/1/2000,both,indian,1655
Perak,1/1/2001,both,indian,1685
Perak,1/1/2002,both,indian,1782
Perak,1/1/2003,both,indian,1797
Perak,1/1/2004,both,indian,1761
Perak,1/1/2005,both,indian,1739
Perak,1/1/2006,both,indian,1737
Perak,1/1/2007,both,indian,1754
Perak,1/1/2008,both,indian,1907
Perak,1/1/2009,both,indian,1929
Perak,1/1/2010,both,indian,1994
Perak,1/1/2011,both,indian,1959
Perak,1/1/2012,both,indian,2041
Perak,1/1/2013,both,indian,2153
Perak,1/1/2014,both,indian,2121
Perak,1/1/2015,both,indian,2103
Perak,1/1/2016,both,indian,2203
Perak,1/1/2017,both,indian,2147
Perak,1/1/2018,both,indian,2273
Perak,1/1/2019,both,indian,2367
Perak,1/1/2020,both,indian,2203
Perak,1/1/2021,both,indian,2697
Perak,1/1/2022,both,indian,2763
Perlis,1/1/2000,both,indian,23
Perlis,1/1/2001,both,indian,17
Perlis,1/1/2002,both,indian,12
Perlis,1/1/2003,both,indian,20
Perlis,1/1/2004,both,indian,18
Perlis,1/1/2005,both,indian,15
Perlis,1/1/2006,both,indian,28
Perlis,1/1/2007,both,indian,18
Perlis,1/1/2008,both,indian,24
Perlis,1/1/2009,both,indian,23
Perlis,1/1/2010,both,indian,22
Perlis,1/1/2011,both,indian,18
Perlis,1/1/2012,both,indian,17
Perlis,1/1/2013,both,indian,26
Perlis,1/1/2014,both,indian,19
Perlis,1/1/2015,both,indian,26
Perlis,1/1/2016,both,indian,30
Perlis,1/1/2017,both,indian,36
Perlis,1/1/2018,both,indian,18
Perlis,1/1/2019,both,indian,29
Perlis,1/1/2020,both,indian,31
Perlis,1/1/2021,both,indian,26
Perlis,1/1/2022,both,indian,30
Pulau Pinang,1/1/2000,both,indian,843
Pulau Pinang,1/1/2001,both,indian,875
Pulau Pinang,1/1/2002,both,indian,942
Pulau Pinang,1/1/2003,both,indian,955
Pulau Pinang,1/1/2004,both,indian,944
Pulau Pinang,1/1/2005,both,indian,921
Pulau Pinang,1/1/2006,both,indian,983
Pulau Pinang,1/1/2007,both,indian,1023
Pulau Pinang,1/1/2008,both,indian,1006
Pulau Pinang,1/1/2009,both,indian,1074
Pulau Pinang,1/1/2010,both,indian,1156
Pulau Pinang,1/1/2011,both,indian,1137
Pulau Pinang,1/1/2012,both,indian,1164
Pulau Pinang,1/1/2013,both,indian,1207
Pulau Pinang,1/1/2014,both,indian,1262
Pulau Pinang,1/1/2015,both,indian,1244
Pulau Pinang,1/1/2016,both,indian,1325
Pulau Pinang,1/1/2017,both,indian,1373
Pulau Pinang,1/1/2018,both,indian,1442
Pulau Pinang,1/1/2019,both,indian,1440
Pulau Pinang,1/1/2020,both,indian,1405
Pulau Pinang,1/1/2021,both,indian,1856
Pulau Pinang,1/1/2022,both,indian,1678
Sabah,1/1/2000,both,indian,15
Sabah,1/1/2001,both,indian,18
Sabah,1/1/2002,both,indian,21
Sabah,1/1/2003,both,indian,21
Sabah,1/1/2004,both,indian,20
Sabah,1/1/2005,both,indian,24
Sabah,1/1/2006,both,indian,19
Sabah,1/1/2007,both,indian,26
Sabah,1/1/2008,both,indian,24
Sabah,1/1/2009,both,indian,24
Sabah,1/1/2010,both,indian,20
Sabah,1/1/2011,both,indian,28
Sabah,1/1/2012,both,indian,18
Sabah,1/1/2013,both,indian,37
Sabah,1/1/2014,both,indian,61
Sabah,1/1/2015,both,indian,63
Sabah,1/1/2016,both,indian,44
Sabah,1/1/2017,both,indian,48
Sabah,1/1/2018,both,indian,46
Sabah,1/1/2019,both,indian,51
Sabah,1/1/2020,both,indian,39
Sabah,1/1/2021,both,indian,47
Sabah,1/1/2022,both,indian,49
Sarawak,1/1/2000,both,indian,22
Sarawak,1/1/2001,both,indian,14
Sarawak,1/1/2002,both,indian,23
Sarawak,1/1/2003,both,indian,28
Sarawak,1/1/2004,both,indian,26
Sarawak,1/1/2005,both,indian,21
Sarawak,1/1/2006,both,indian,19
Sarawak,1/1/2007,both,indian,16
Sarawak,1/1/2008,both,indian,18
Sarawak,1/1/2009,both,indian,26
Sarawak,1/1/2010,both,indian,15
Sarawak,1/1/2011,both,indian,30
Sarawak,1/1/2012,both,indian,32
Sarawak,1/1/2013,both,indian,22
Sarawak,1/1/2014,both,indian,29
Sarawak,1/1/2015,both,indian,16
Sarawak,1/1/2016,both,indian,26
Sarawak,1/1/2017,both,indian,29
Sarawak,1/1/2018,both,indian,27
Sarawak,1/1/2019,both,indian,39
Sarawak,1/1/2020,both,indian,24
Sarawak,1/1/2021,both,indian,26
Sarawak,1/1/2022,both,indian,39
Selangor,1/1/2000,both,indian,2397
Selangor,1/1/2001,both,indian,2465
Selangor,1/1/2002,both,indian,2550
Selangor,1/1/2003,both,indian,2643
Selangor,1/1/2004,both,indian,2595
Selangor,1/1/2005,both,indian,2789
Selangor,1/1/2006,both,indian,2824
Selangor,1/1/2007,both,indian,2847
Selangor,1/1/2008,both,indian,3186
Selangor,1/1/2009,both,indian,3281
Selangor,1/1/2010,both,indian,3340
Selangor,1/1/2011,both,indian,3452
Selangor,1/1/2012,both,indian,3748
Selangor,1/1/2013,both,indian,3930
Selangor,1/1/2014,both,indian,4019
Selangor,1/1/2015,both,indian,4008
Selangor,1/1/2016,both,indian,4408
Selangor,1/1/2017,both,indian,4474
Selangor,1/1/2018,both,indian,4683
Selangor,1/1/2019,both,indian,4743
Selangor,1/1/2020,both,indian,4173
Selangor,1/1/2021,both,indian,6955
Selangor,1/1/2022,both,indian,5517
Terengganu,1/1/2000,both,indian,13
Terengganu,1/1/2001,both,indian,14
Terengganu,1/1/2002,both,indian,14
Terengganu,1/1/2003,both,indian,16
Terengganu,1/1/2004,both,indian,16
Terengganu,1/1/2005,both,indian,13
Terengganu,1/1/2006,both,indian,16
Terengganu,1/1/2007,both,indian,8
Terengganu,1/1/2008,both,indian,19
Terengganu,1/1/2009,both,indian,16
Terengganu,1/1/2010,both,indian,18
Terengganu,1/1/2011,both,indian,15
Terengganu,1/1/2012,both,indian,16
Terengganu,1/1/2013,both,indian,14
Terengganu,1/1/2014,both,indian,14
Terengganu,1/1/2015,both,indian,10
Terengganu,1/1/2016,both,indian,15
Terengganu,1/1/2017,both,indian,15
Terengganu,1/1/2018,both,indian,16
Terengganu,1/1/2019,both,indian,10
Terengganu,1/1/2020,both,indian,14
Terengganu,1/1/2021,both,indian,19
Terengganu,1/1/2022,both,indian,21
W.P. Kuala Lumpur,1/1/2000,both,indian,787
W.P. Kuala Lumpur,1/1/2001,both,indian,797
W.P. Kuala Lumpur,1/1/2002,both,indian,831
W.P. Kuala Lumpur,1/1/2003,both,indian,752
W.P. Kuala Lumpur,1/1/2004,both,indian,781
W.P. Kuala Lumpur,1/1/2005,both,indian,752
W.P. Kuala Lumpur,1/1/2006,both,indian,767
W.P. Kuala Lumpur,1/1/2007,both,indian,776
W.P. Kuala Lumpur,1/1/2008,both,indian,811
W.P. Kuala Lumpur,1/1/2009,both,indian,908
W.P. Kuala Lumpur,1/1/2010,both,indian,891
W.P. Kuala Lumpur,1/1/2011,both,indian,876
W.P. Kuala Lumpur,1/1/2012,both,indian,992
W.P. Kuala Lumpur,1/1/2013,both,indian,985
W.P. Kuala Lumpur,1/1/2014,both,indian,992
W.P. Kuala Lumpur,1/1/2015,both,indian,1001
W.P. Kuala Lumpur,1/1/2016,both,indian,1032
W.P. Kuala Lumpur,1/1/2017,both,indian,1096
W.P. Kuala Lumpur,1/1/2018,both,indian,1121
W.P. Kuala Lumpur,1/1/2019,both,indian,1146
W.P. Kuala Lumpur,1/1/2020,both,indian,1038
W.P. Kuala Lumpur,1/1/2021,both,indian,1663
W.P. Kuala Lumpur,1/1/2022,both,indian,1370
W.P. Labuan,1/1/2000,both,indian,0
W.P. Labuan,1/1/2001,both,indian,2
W.P. Labuan,1/1/2002,both,indian,4
W.P. Labuan,1/1/2003,both,indian,2
W.P. Labuan,1/1/2004,both,indian,2
W.P. Labuan,1/1/2005,both,indian,7
W.P. Labuan,1/1/2006,both,indian,3
W.P. Labuan,1/1/2007,both,indian,1
W.P. Labuan,1/1/2008,both,indian,3
W.P. Labuan,1/1/2009,both,indian,3
W.P. Labuan,1/1/2010,both,indian,4
W.P. Labuan,1/1/2011,both,indian,5
W.P. Labuan,1/1/2012,both,indian,6
W.P. Labuan,1/1/2013,both,indian,3
W.P. Labuan,1/1/2014,both,indian,0
W.P. Labuan,1/1/2015,both,indian,3
W.P. Labuan,1/1/2016,both,indian,3
W.P. Labuan,1/1/2017,both,indian,3
W.P. Labuan,1/1/2018,both,indian,4
W.P. Labuan,1/1/2019,both,indian,2
W.P. Labuan,1/1/2020,both,indian,4
W.P. Labuan,1/1/2021,both,indian,5
W.P. Labuan,1/1/2022,both,indian,5
W.P. Putrajaya,1/1/2010,both,indian,4
W.P. Putrajaya,1/1/2011,both,indian,4
W.P. Putrajaya,1/1/2012,both,indian,2
W.P. Putrajaya,1/1/2013,both,indian,5
W.P. Putrajaya,1/1/2014,both,indian,3
W.P. Putrajaya,1/1/2015,both,indian,4
W.P. Putrajaya,1/1/2016,both,indian,5
W.P. Putrajaya,1/1/2017,both,indian,7
W.P. Putrajaya,1/1/2018,both,indian,5
W.P. Putrajaya,1/1/2019,both,indian,5
W.P. Putrajaya,1/1/2020,both,indian,4
W.P. Putrajaya,1/1/2021,both,indian,11
W.P. Putrajaya,1/1/2022,both,indian,9
Johor,1/1/2000,male,indian,529
Johor,1/1/2001,male,indian,504
Johor,1/1/2002,male,indian,595
Johor,1/1/2003,male,indian,593
Johor,1/1/2004,male,indian,615
Johor,1/1/2005,male,indian,656
Johor,1/1/2006,male,indian,708
Johor,1/1/2007,male,indian,724
Johor,1/1/2008,male,indian,740
Johor,1/1/2009,male,indian,757
Johor,1/1/2010,male,indian,769
Johor,1/1/2011,male,indian,810
Johor,1/1/2012,male,indian,822
Johor,1/1/2013,male,indian,864
Johor,1/1/2014,male,indian,905
Johor,1/1/2015,male,indian,927
Johor,1/1/2016,male,indian,970
Johor,1/1/2017,male,indian,1000
Johor,1/1/2018,male,indian,1056
Johor,1/1/2019,male,indian,1150
Johor,1/1/2020,male,indian,990
Johor,1/1/2021,male,indian,1180
Johor,1/1/2022,male,indian,1160
Johor,1/1/2000,female,indian,279
Johor,1/1/2001,female,indian,323
Johor,1/1/2002,female,indian,286
Johor,1/1/2003,female,indian,354
Johor,1/1/2004,female,indian,350
Johor,1/1/2005,female,indian,344
Johor,1/1/2006,female,indian,385
Johor,1/1/2007,female,indian,377
Johor,1/1/2008,female,indian,403
Johor,1/1/2009,female,indian,409
Johor,1/1/2010,female,indian,449
Johor,1/1/2011,female,indian,463
Johor,1/1/2012,female,indian,442
Johor,1/1/2013,female,indian,508
Johor,1/1/2014,female,indian,485
Johor,1/1/2015,female,indian,551
Johor,1/1/2016,female,indian,580
Johor,1/1/2017,female,indian,658
Johor,1/1/2018,female,indian,652
Johor,1/1/2019,female,indian,685
Johor,1/1/2020,female,indian,584
Johor,1/1/2021,female,indian,879
Johor,1/1/2022,female,indian,752
Kedah,1/1/2000,male,indian,426
Kedah,1/1/2001,male,indian,393
Kedah,1/1/2002,male,indian,472
Kedah,1/1/2003,male,indian,441
Kedah,1/1/2004,male,indian,464
Kedah,1/1/2005,male,indian,445
Kedah,1/1/2006,male,indian,458
Kedah,1/1/2007,male,indian,471
Kedah,1/1/2008,male,indian,485
Kedah,1/1/2009,male,indian,444
Kedah,1/1/2010,male,indian,495
Kedah,1/1/2011,male,indian,529
Kedah,1/1/2012,male,indian,588
Kedah,1/1/2013,male,indian,554
Kedah,1/1/2014,male,indian,558
Kedah,1/1/2015,male,indian,577
Kedah,1/1/2016,male,indian,560
Kedah,1/1/2017,male,indian,557
Kedah,1/1/2018,male,indian,588
Kedah,1/1/2019,male,indian,637
Kedah,1/1/2020,male,indian,564
Kedah,1/1/2021,male,indian,830
Kedah,1/1/2022,male,indian,693
Kedah,1/1/2000,female,indian,220
Kedah,1/1/2001,female,indian,235
Kedah,1/1/2002,female,indian,284
Kedah,1/1/2003,female,indian,241
Kedah,1/1/2004,female,indian,253
Kedah,1/1/2005,female,indian,252
Kedah,1/1/2006,female,indian,278
Kedah,1/1/2007,female,indian,283
Kedah,1/1/2008,female,indian,291
Kedah,1/1/2009,female,indian,270
Kedah,1/1/2010,female,indian,334
Kedah,1/1/2011,female,indian,312
Kedah,1/1/2012,female,indian,348
Kedah,1/1/2013,female,indian,322
Kedah,1/1/2014,female,indian,381
Kedah,1/1/2015,female,indian,385
Kedah,1/1/2016,female,indian,386
Kedah,1/1/2017,female,indian,407
Kedah,1/1/2018,female,indian,411
Kedah,1/1/2019,female,indian,433
Kedah,1/1/2020,female,indian,405
Kedah,1/1/2021,female,indian,618
Kedah,1/1/2022,female,indian,474
Kelantan,1/1/2000,male,indian,22
Kelantan,1/1/2001,male,indian,22
Kelantan,1/1/2002,male,indian,19
Kelantan,1/1/2003,male,indian,18
Kelantan,1/1/2004,male,indian,16
Kelantan,1/1/2005,male,indian,18
Kelantan,1/1/2006,male,indian,17
Kelantan,1/1/2007,male,indian,11
Kelantan,1/1/2008,male,indian,18
Kelantan,1/1/2009,male,indian,21
Kelantan,1/1/2010,male,indian,20
Kelantan,1/1/2011,male,indian,14
Kelantan,1/1/2012,male,indian,23
Kelantan,1/1/2013,male,indian,16
Kelantan,1/1/2014,male,indian,13
Kelantan,1/1/2015,male,indian,17
Kelantan,1/1/2016,male,indian,17
Kelantan,1/1/2017,male,indian,22
Kelantan,1/1/2018,male,indian,21
Kelantan,1/1/2019,male,indian,22
Kelantan,1/1/2020,male,indian,14
Kelantan,1/1/2021,male,indian,28
Kelantan,1/1/2022,male,indian,22
Kelantan,1/1/2000,female,indian,10
Kelantan,1/1/2001,female,indian,7
Kelantan,1/1/2002,female,indian,8
Kelantan,1/1/2003,female,indian,6
Kelantan,1/1/2004,female,indian,8
Kelantan,1/1/2005,female,indian,6
Kelantan,1/1/2006,female,indian,14
Kelantan,1/1/2007,female,indian,11
Kelantan,1/1/2008,female,indian,14
Kelantan,1/1/2009,female,indian,10
Kelantan,1/1/2010,female,indian,8
Kelantan,1/1/2011,female,indian,5
Kelantan,1/1/2012,female,indian,12
Kelantan,1/1/2013,female,indian,8
Kelantan,1/1/2014,female,indian,10
Kelantan,1/1/2015,female,indian,9
Kelantan,1/1/2016,female,indian,7
Kelantan,1/1/2017,female,indian,14
Kelantan,1/1/2018,female,indian,6
Kelantan,1/1/2019,female,indian,9
Kelantan,1/1/2020,female,indian,7
Kelantan,1/1/2021,female,indian,12
Kelantan,1/1/2022,female,indian,14
Melaka,1/1/2000,male,indian,162
Melaka,1/1/2001,male,indian,161
Melaka,1/1/2002,male,indian,156
Melaka,1/1/2003,male,indian,182
Melaka,1/1/2004,male,indian,173
Melaka,1/1/2005,male,indian,161
Melaka,1/1/2006,male,indian,169
Melaka,1/1/2007,male,indian,162
Melaka,1/1/2008,male,indian,203
Melaka,1/1/2009,male,indian,194
Melaka,1/1/2010,male,indian,199
Melaka,1/1/2011,male,indian,205
Melaka,1/1/2012,male,indian,219
Melaka,1/1/2013,male,indian,215
Melaka,1/1/2014,male,indian,227
Melaka,1/1/2015,male,indian,204
Melaka,1/1/2016,male,indian,242
Melaka,1/1/2017,male,indian,254
Melaka,1/1/2018,male,indian,239
Melaka,1/1/2019,male,indian,210
Melaka,1/1/2020,male,indian,236
Melaka,1/1/2021,male,indian,275
Melaka,1/1/2022,male,indian,299
Melaka,1/1/2000,female,indian,102
Melaka,1/1/2001,female,indian,99
Melaka,1/1/2002,female,indian,107
Melaka,1/1/2003,female,indian,100
Melaka,1/1/2004,female,indian,105
Melaka,1/1/2005,female,indian,108
Melaka,1/1/2006,female,indian,102
Melaka,1/1/2007,female,indian,107
Melaka,1/1/2008,female,indian,103
Melaka,1/1/2009,female,indian,118
Melaka,1/1/2010,female,indian,100
Melaka,1/1/2011,female,indian,131
Melaka,1/1/2012,female,indian,123
Melaka,1/1/2013,female,indian,138
Melaka,1/1/2014,female,indian,111
Melaka,1/1/2015,female,indian,135
Melaka,1/1/2016,female,indian,135
Melaka,1/1/2017,female,indian,152
Melaka,1/1/2018,female,indian,162
Melaka,1/1/2019,female,indian,174
Melaka,1/1/2020,female,indian,166
Melaka,1/1/2021,female,indian,227
Melaka,1/1/2022,female,indian,204
Negeri Sembilan,1/1/2000,male,indian,536
Negeri Sembilan,1/1/2001,male,indian,464
Negeri Sembilan,1/1/2002,male,indian,474
Negeri Sembilan,1/1/2003,male,indian,534
Negeri Sembilan,1/1/2004,male,indian,564
Negeri Sembilan,1/1/2005,male,indian,506
Negeri Sembilan,1/1/2006,male,indian,519
Negeri Sembilan,1/1/2007,male,indian,528
Negeri Sembilan,1/1/2008,male,indian,576
Negeri Sembilan,1/1/2009,male,indian,592
Negeri Sembilan,1/1/2010,male,indian,627
Negeri Sembilan,1/1/2011,male,indian,615
Negeri Sembilan,1/1/2012,male,indian,603
Negeri Sembilan,1/1/2013,male,indian,679
Negeri Sembilan,1/1/2014,male,indian,634
Negeri Sembilan,1/1/2015,male,indian,668
Negeri Sembilan,1/1/2016,male,indian,739
Negeri Sembilan,1/1/2017,male,indian,681
Negeri Sembilan,1/1/2018,male,indian,774
Negeri Sembilan,1/1/2019,male,indian,656
Negeri Sembilan,1/1/2020,male,indian,663
Negeri Sembilan,1/1/2021,male,indian,894
Negeri Sembilan,1/1/2022,male,indian,820
Negeri Sembilan,1/1/2000,female,indian,249
Negeri Sembilan,1/1/2001,female,indian,253
Negeri Sembilan,1/1/2002,female,indian,300
Negeri Sembilan,1/1/2003,female,indian,282
Negeri Sembilan,1/1/2004,female,indian,312
Negeri Sembilan,1/1/2005,female,indian,313
Negeri Sembilan,1/1/2006,female,indian,311
Negeri Sembilan,1/1/2007,female,indian,306
Negeri Sembilan,1/1/2008,female,indian,312
Negeri Sembilan,1/1/2009,female,indian,315
Negeri Sembilan,1/1/2010,female,indian,309
Negeri Sembilan,1/1/2011,female,indian,325
Negeri Sembilan,1/1/2012,female,indian,357
Negeri Sembilan,1/1/2013,female,indian,396
Negeri Sembilan,1/1/2014,female,indian,421
Negeri Sembilan,1/1/2015,female,indian,402
Negeri Sembilan,1/1/2016,female,indian,414
Negeri Sembilan,1/1/2017,female,indian,487
Negeri Sembilan,1/1/2018,female,indian,441
Negeri Sembilan,1/1/2019,female,indian,471
Negeri Sembilan,1/1/2020,female,indian,466
Negeri Sembilan,1/1/2021,female,indian,651
Negeri Sembilan,1/1/2022,female,indian,551
Pahang,1/1/2000,male,indian,190
Pahang,1/1/2001,male,indian,182
Pahang,1/1/2002,male,indian,220
Pahang,1/1/2003,male,indian,199
Pahang,1/1/2004,male,indian,226
Pahang,1/1/2005,male,indian,210
Pahang,1/1/2006,male,indian,173
Pahang,1/1/2007,male,indian,213
Pahang,1/1/2008,male,indian,215
Pahang,1/1/2009,male,indian,213
Pahang,1/1/2010,male,indian,239
Pahang,1/1/2011,male,indian,241
Pahang,1/1/2012,male,indian,246
Pahang,1/1/2013,male,indian,249
Pahang,1/1/2014,male,indian,268
Pahang,1/1/2015,male,indian,232
Pahang,1/1/2016,male,indian,264
